id,name,image,image_path
22492,SMJ Woods,false,default
7974,GHS Trott,false,default
5122,JD Edwards,false,default
6328,JJ Lyons,/db/PICTURES/CMS/66500/66576.1.jpg,6328
5383,WF Giffen,false,default
4631,JT Cottam,false,default
4250,FJ Burton,false,default
3958,RC Allen,false,default
7990,CTB Turner,false,default
6652,H Moses,false,default
5225,JJ Ferris,/db/PICTURES/DB/042004/051539.player.jpg,5225
6570,J McIlwraith,false,default
8149,FH Walters,false,default
6596,PG McShane,false,default
8260,J Worrall,false,default
7978,JW Trumble,false,default
7367,WR Robertson,false,default
7134,RJ Pope,false,default
6676,HA Musgrove,false,default
6647,S Morris,false,default
6492,AP Marr,false,default
6014,AH Jarvis,false,default
4228,W Bruce,false,default
7581,HJH Scott,false,default
6050,SP Jones,false,default
4635,G Coulthard,/db/PICTURES/CMS/61500/61570.jpg,4635
6517,HH Massie,false,default
5382,G Giffen,/db/PICTURES/CMS/66500/66577.1.jpg,5382
5143,E Evans,false,default
4626,WH Cooper,false,default
7631,J Slight,false,default
7071,GE Palmer,false,default
6658,WH Moule,false,default
6557,PS McDonnell,false,default
5446,TU Groube,false,default
4167,GJ Bonnor,/db/PICTURES/CMS/21500/21533.player.jpg,4167
3944,G Alexander,false,default
4183,HF Boyle,/db/PICTURES/DB/122004/057089.player.jpg,4183
4089,AC Bannerman,/db/PICTURES/DB/122004/057082.player.jpg,4089
3950,FE Allan,/db/PICTURES/DB/122004/057088.player.jpg,3950
7663,FR Spofforth,/db/PICTURES/CMS/35900/35932.player.jpg,7663
6669,WL Murdoch,/db/PICTURES/DB/042004/052006.player.jpg,6669
6138,TJD Kelly,false,default
7948,NFD Thomson,false,default
6605,WE Midwinter,/db/PICTURES/DB/122004/057083.player.jpg,6605
6141,TK Kendall,false,default
5705,TP Horan,/db/PICTURES/DB/122004/057084.player.jpg,5705
5670,JR Hodges,false,default
5433,EJ Gregory,false,default
5432,DW Gregory,/db/PICTURES/DB/102004/055006.player.jpg,5432
5364,TW Garrett,/db/PICTURES/DB/122004/057090.player.jpg,5364
4625,BB Cooper,false,default
4153,JM Blackham,/db/PICTURES/CMS/91200/91277.1.jpg,4153
4091,C Bannerman,/db/PICTURES/CMS/12800/12873.player.jpg,4091
