match,players
63811,"6607,6441,7133,5239,6565,7629,6256,8189,7924,5628,8192"
63812,"6607,6285,7366,6441,6565,7629,6256,8189,7924,5628,8192"
63815,"6607,5392,7133,5239,6565,7629,6256,8189,7924,5628,8192"
63816,"6607,6441,7133,5239,6565,7629,6256,8189,7924,5628,8192"
63818,"6607,6285,6441,6565,7629,6256,8166,8189,7924,5628,8192"
63840,"6607,4890,6441,7133,4161,6565,7629,6256,8189,5628,8192"
63845,"6607,5392,7133,4161,6565,7629,6256,8166,8189,5628,8192"
63846,"6607,7133,4161,5239,6565,7629,6256,8166,8189,5628,8192"
63847,"6607,7133,4161,5239,6565,7629,6256,8166,8189,5628,8192"
63851,"6607,7133,4161,5239,6565,7629,6256,8166,8189,5628,8192"
63796,"6285,4890,7366,6126,7133,4161,7629,8166,8189,7924,5628"
63795,"8241,7366,6126,7133,4161,7629,8166,8189,7924,5628,8192"
63794,"7366,6126,7133,4161,7629,7326,8166,8189,7924,5628,8192"
63780,"6441,4146,6126,5130,7133,4161,8166,8189,7924,5628,8192"
63814,"6441,6126,7133,5239,6565,7629,6256,8189,7924,5628,8192"
63837,"6441,5392,5130,4161,6565,7629,6256,8166,8189,5628,8192"
63838,"6441,5392,5130,4161,6565,7629,6256,8166,8189,5628,8192"
63839,"6441,5392,5130,7133,6565,7629,6256,8166,8189,5628,8192"
63770,"4619,6126,5130,7133,4161,7326,8166,8189,7924,5628,8192"
63771,"4619,6126,5130,7133,4161,7326,8166,8189,7924,5628,8192"
63759,"8457,6126,5130,7133,4161,6565,8166,8189,7924,5628,8192"
63732,"4146,4161,4144,5616,6565,6256,8166,8189,7924,5628,8192"
63733,"4146,4161,4144,5616,6565,7326,8166,8189,7924,5628,8192"
63730,"5392,6126,5130,7133,4161,4144,6565,8166,8189,7924,5628"
63731,"5392,4161,5616,6565,6256,7326,8166,8189,7924,5628,8192"
63742,"5392,5130,4161,4144,5616,6565,8166,8189,7924,5628,8192"
63743,"5392,5130,4161,4144,5616,6565,8166,8189,7924,5628,8192"
63744,"5392,5130,4161,4144,5616,6565,8166,8189,7924,5628,8192"
63754,"5392,6126,5130,4161,4144,6565,8166,8189,7924,5628,8192"
63756,"5392,5130,4161,4144,6565,7326,8166,8189,7924,5628,8192"
63757,"5392,5130,7133,4161,6565,7326,8166,8189,7924,5628,8192"
63758,"5392,5130,7133,4161,6565,7326,8166,8189,7924,5628,8192"
63729,"6126,5130,7133,4144,6565,7326,8166,8189,7924,5628,8192"
63755,"6126,5130,4161,4144,6565,7326,8166,8189,7924,5628,8192"
63769,"6126,5130,7133,4161,6565,7326,8166,8189,7924,5628,8192"
63778,"6126,5130,7133,4161,6565,7326,8166,8189,7924,5628,8192"
63779,"5130,7133,4161,4144,6565,7326,8166,8189,7924,5628,8192"
63721,"5681,7133,6573,4144,6565,7629,7326,8189,7924,5628,8192"
63706,"7133,6274,6565,7629,6056,8166,8189,7924,5628,6551,4169"
63707,"7133,6565,7629,7326,8166,8189,7924,5628,8192,6551,4169"
