match,players
63799,"46592,43913,44111,44024,43919,45789,46774,45813,44489,44716,44485"
63790,"43913,44111,44024,45821,45789,46774,45813,44696,45458,44716,44485"
63791,"43913,44111,44024,43919,45789,46774,45813,44696,45458,44716,44485"
63767,"44111,44024,45821,43919,46774,45813,47267,44489,46973,46214,44485"
63789,"44111,44024,45821,45224,45789,46774,45813,47267,44489,45458,44716"
63805,"44111,44024,45821,43919,45789,46774,45813,44489,46973,44716,44485"
63823,"44111,45821,45224,43919,45789,46774,45813,44489,46973,44716,44485"
63834,"44111,45821,45224,43919,45789,46774,45813,44489,46973,44716,44485"
63835,"44111,45821,45224,43919,45789,46774,45813,44489,46973,44716,44485"
63860,"44111,45821,45224,43919,45789,46774,45813,44489,46973,44716,44485"
63863,"44111,45821,45224,43919,45789,46774,45813,44489,46973,44716,44485"
63736,"44024,45821,45224,46774,45813,44489,46214,46978,45458,44716,44485"
63737,"44024,45821,43919,46774,45813,44489,46214,46978,45458,44716,44485"
63738,"44024,45821,43919,46774,45813,44489,46214,46978,45458,44716,44485"
63743,"44024,45224,43919,45789,46774,45813,44489,46214,46978,44716,44485"
63744,"44024,45821,45789,45813,47267,44489,47165,46214,46978,44716,44485"
63766,"44024,45789,46774,45813,47267,44489,47165,46214,46978,44716,44485"
63768,"44024,45821,43919,46774,45813,47267,44489,46214,46978,44716,44485"
63778,"44024,45821,45789,46774,45813,47267,44489,46214,46978,44716,44485"
63779,"44024,45224,43919,45789,46774,45813,47267,46214,46978,44716,44485"
63780,"44024,45821,45224,45789,46774,45813,47267,46973,46214,46978,44485"
63725,"45821,45224,43919,45813,47267,44489,46214,46978,45458,44716,44485"
63726,"45821,45224,43919,45813,44696,47267,44489,46214,46978,45458,44485"
63742,"45821,43919,45789,46774,45813,44489,46973,46978,45458,44716,44485"
63703,"43919,46774,45813,44489,46189,46973,46214,46978,45458,44716,44485"
63704,"43919,45789,46774,45813,44489,46973,46214,46978,45458,44716,44485"
63724,"43919,45813,44696,47267,44489,46973,46214,46978,45458,44716,44485"
63702,"45789,46774,45813,44489,46189,46973,46214,46978,45458,44716,44485"
63700,"46774,45813,44489,46189,47165,46973,46214,46978,45458,44716,44485"
63701,"46774,45813,44954,44489,46973,46214,46978,46790,45458,44716,44485"
63670,"47242,45711,44455,45813,44696,44954,44489,46973,46214,46978,44485"
63671,"47242,44455,45813,44696,44954,44489,46973,46214,46978,44716,44485"
63677,"47242,45813,44696,44954,44489,46189,46973,46978,45458,44716,44485"
63669,"45711,44455,45813,44696,44489,46189,46973,46214,46978,45458,44485"
63628,"45813,44696,47267,44489,46189,46973,47884,46978,45458,44716,44485"
63629,"45813,44696,47267,44489,46189,46973,47884,46978,45458,44716,44485"
63630,"45813,44696,44489,46973,46214,47215,46978,45815,45458,44716,44485"
63642,"45813,44696,46189,46973,46214,47884,46978,45815,45458,44716,44485"
63643,"45813,44696,46189,46973,46214,47884,46978,45815,45458,44716,44485"
63644,"45813,44696,46189,46973,46214,47884,46978,45815,45458,44716,44485"
63649,"45813,44696,46189,46973,46214,47884,46978,45815,45458,44716,44485"
63650,"45813,44696,46189,46973,46214,47884,46978,45815,45458,44716,44485"
63651,"45813,44696,44489,46189,46973,46214,47884,46978,45815,44716,44485"
63668,"45813,44696,44954,44489,46189,46973,46214,47215,46978,45458,44485"
63693,"45813,47267,44489,46189,47165,46973,46214,46978,45458,44716,44485"
63618,"47267,44954,44489,47165,46973,44465,47884,46978,45458,44716,44485"
63619,"47267,44489,47165,46973,46214,47884,47215,46978,45458,44716,44485"
63620,"47267,44489,47165,46973,46214,47884,47215,46978,45458,44716,44485"
63589,"44489,46189,46973,46214,45437,47884,46978,45815,45458,44716,44485"
63587,"46189,46973,46214,44465,47884,46978,46790,45815,45458,44716,44485"
63588,"46189,47165,46973,46214,45437,47884,46978,45815,45458,44716,44485"
63586,"47165,46973,46214,45437,44465,47884,46978,46790,45815,45458,44716"
63574,"47884,47215,47011,46978,46790,45840,45815,45458,44716,44485,44097"
63057,"55802,46982,45696,45214,46793,44026,46772,45960,46770,44045,45234"
63058,"55802,46982,45696,46793,44026,46772,45990,45960,46770,44045,45234"
63059,"55802,46982,45696,47554,46793,44026,46772,45990,45960,46770,44045"
63056,"46982,45696,45214,44438,46793,44026,47179,46772,46770,44045,45234"
63002,"44738,47554,46793,44026,47692,46772,45990,45960,46770,44045,45234"
63003,"44738,47554,46793,44026,47692,46772,45990,45960,46770,44045,45234"
63001,"47554,46793,44026,47692,46772,46761,45990,45960,46770,44045,45234"
62980,"44730,44109,44026,47692,46772,45990,45960,46770,44124,44084,44045"
62981,"44730,44109,44026,47692,46772,45990,45960,46770,44084,44045,46210"
62982,"44730,44109,44026,47692,46772,45990,45960,46770,44084,44045,46210"
62999,"44730,44026,47692,46772,45990,45960,46770,44084,44045,46210,45234"
63000,"44730,44026,47692,46772,46761,45990,45960,46770,44045,46210,45234"
62961,"46150,47692,46772,46770,44124,44084,44045,46210,46760,45234,47857"
62959,"45397,47717,46772,45990,44143,46770,44124,44084,44045,46760,45234"
62957,"47717,47179,46772,46736,45990,46770,44084,44045,46760,45234,46212"
62958,"47717,47179,46772,46736,45990,46770,44084,44045,46760,45234,46212"
62936,"45399,47692,46772,46761,46736,46770,44084,44045,46760,45234,47857"
62937,"45399,47179,46772,46736,45990,46770,44084,44045,44424,46760,45234"
62938,"45399,47179,46772,46736,45990,46770,44084,44045,46760,45234,47857"
62934,"47692,47179,46772,46761,46736,45990,46770,44045,44424,45234,47857"
62935,"47692,47179,46772,46761,46736,46770,44084,44045,46760,45234,47857"
62944,"47692,46761,46736,45990,45037,46770,44084,44045,46760,45234,47857"
62945,"47692,46761,46736,45990,45037,46770,44084,44045,46760,45234,47857"
62960,"47692,46772,46736,46770,44124,44084,44045,46210,46760,45234,47857"
62946,"46772,46761,46736,45990,45037,46770,44084,44045,46760,45234,47857"
62909,"45960,45037,45967,44124,44084,44045,45428,43923,46212,47857,46203"
62910,"45960,45037,46770,45967,44124,44084,44045,43923,46212,47857,46203"
62908,"45037,44143,45967,44955,44124,44084,44045,46210,46212,47857,46203"
62906,"47863,46770,45967,44955,44124,44084,44045,46677,46212,47857,46203"
62907,"47863,46770,45967,44955,44124,44084,44045,46677,46212,47857,46203"
62882,"46210,46781,46677,45041,44424,45234,43923,46212,47857,46203,47531"
62880,"46781,47879,46677,45041,44424,45234,43923,46212,47857,46203,47531"
62881,"46781,47879,46677,44424,46760,45234,43923,46212,47857,46203,47531"
62879,"47879,46677,45247,45041,44424,45234,43923,46212,47857,46203,47531"
62878,"46677,45247,45041,44424,46760,45234,43923,46212,47857,46203,47531"
62834,"44424,44076,45428,45234,43923,45081,44964,47857,47704,46203,47531"
62833,"44076,45428,45234,43923,45081,44964,46212,47857,47704,46203,47531"
62823,"44727,46760,45428,45234,43923,45081,44964,46212,47857,47704,47531"
62824,"44727,46760,45428,45234,43923,45081,44964,46212,47857,47704,47531"
62822,"46760,45428,45234,43923,45793,45081,44964,46212,47857,47704,47531"
62820,"47532,45428,45234,43923,45793,44964,46212,47857,47704,47869,47531"
62795,"45428,45234,43923,45793,44964,46170,46212,47857,46203,47531,44435"
62796,"45428,45234,43923,45793,44964,46170,46212,47857,46203,47912,47531"
62797,"45428,45234,43923,45793,44964,46170,46212,47857,46203,47912,47531"
62798,"45428,45234,45793,45080,44964,46170,46212,47857,46203,47531,44435"
62821,"45428,45234,43923,45793,44964,46212,47857,47704,46203,47869,47531"
62830,"45428,45234,43923,45081,44964,46212,47857,46203,47531,46570,47213"
62832,"45428,45234,47885,43923,45081,44964,46212,47857,47704,46203,47531"
62794,"45234,43923,45080,44964,46212,47857,46203,47912,47531,44435,47213"
62831,"45234,47885,43923,45080,45081,44964,46212,47857,47704,46203,47531"
62765,"47885,45694,43923,46264,44964,46212,47857,47704,46203,47531,44435"
