match,players
210368,"51436,52962,52790,52969,52057,51880,51481,52294,51232,51469,52337"
64027,"51258,52962,51655,52413,52969,51880,51872,52199,51651,51469,52337"
64025,"51300,51446,52962,51655,52983,52969,52057,51479,51872,51651,52337"
64024,"52962,51655,52413,52983,52057,51479,51872,52199,51651,51469,52337"
64018,"51655,52413,52790,52983,52969,52057,51880,51479,51872,52199,51469"
64019,"51655,52413,52790,52983,52969,52057,51880,51479,51872,52199,51469"
64005,"52413,51244,52055,52969,52057,51880,51479,52199,51651,51469,52066"
64006,"52413,52790,52983,52969,52057,51880,52199,51651,51487,51469,52066"
63993,"52790,52957,52969,52057,51880,51479,52199,51651,51469,52337,52066"
63984,"52957,52630,52969,51880,51651,51487,53234,51469,52442,52337,52066"
63985,"52957,51228,52969,51880,51651,51487,53234,51469,52442,52337,52066"
63986,"52957,52969,51880,51479,52199,51651,51487,53234,51469,52337,52066"
63987,"52957,52969,52057,51880,51479,52199,51651,51487,51469,52337,52066"
63988,"52957,52969,52057,51880,51479,52199,51651,51487,51469,52337,52066"
63994,"52957,52630,52969,52057,51880,51479,52199,51487,51469,52337,52066"
63974,"52055,52057,51880,51479,51872,52199,51651,51462,51487,51469,52066"
63975,"52055,52057,51880,51479,51872,52199,52805,51651,51487,51469,52066"
64004,"52055,52630,52969,52057,51880,51479,52199,51651,51487,51469,52066"
63929,"51877,52983,51880,52199,52805,51651,51487,51469,52337,52066,53216"
63928,"52428,52969,52057,51880,52199,52805,51651,51469,52337,52066,53216"
63941,"52428,52960,52983,52969,51880,51479,52294,51872,52199,51469,52066"
63942,"52428,52960,52983,51228,52969,51880,52294,51872,51232,51469,52066"
63958,"52428,52960,52983,52969,51880,51872,52199,52805,51651,52337,52066"
63910,"52960,52983,52057,51872,52199,52430,51651,51462,51100,52337,53216"
63911,"52960,52983,52630,52969,52057,52199,52430,51462,51100,52337,53216"
63959,"52960,52983,52969,51880,51479,51872,52199,52805,51651,52337,52066"
63909,"52983,51228,52057,51872,52199,52430,51651,51462,51100,52337,53216"
63925,"52983,52969,52057,51880,52199,52805,52430,51651,52337,52066,53216"
63926,"52983,52969,52057,51880,52199,52805,52430,51651,52337,52066,53216"
63927,"52983,52969,52057,51880,52199,52805,51651,51487,52337,52066,53216"
63960,"52983,51228,52969,51880,51479,51872,52199,52805,51651,52337,52066"
63907,"51228,52969,51872,52199,52430,51651,51462,51469,51100,52337,53216"
63908,"51228,52969,52057,51872,52199,52430,51651,51462,51100,52337,53216"
63892,"52630,52969,52057,52199,52430,51905,51462,51100,52337,51107,53216"
63881,"52969,52057,52294,52199,52430,51905,51462,51469,51100,51107,53216"
63882,"52969,52057,52294,52199,52821,51905,51462,51469,51100,51107,53216"
63890,"52969,52057,52294,52199,52821,51905,51462,51100,52337,51107,53216"
63891,"52969,52057,52294,52199,52430,51905,51462,51100,52337,51107,53216"
63878,"52057,51880,52294,52199,52821,51905,51462,51469,51100,51107,53216"
63879,"52057,51880,52294,52199,52821,51905,51462,51469,51100,51107,53216"
63880,"52057,51880,52294,52199,52430,51905,51462,51469,51100,51107,53216"
63888,"52057,51880,52294,52199,52821,51462,51469,51100,52337,51107,53216"
63889,"52057,52294,52199,52821,51905,51462,51469,51100,52337,51107,53216"
63868,"52681,52294,52199,52805,52821,51905,51462,51469,51100,52337,53216"
63840,"51481,52675,52204,52199,51905,51462,51100,52337,51107,52066,53216"
63838,"52819,52675,52803,52204,51479,52199,51462,51100,52337,51107,53216"
63839,"52675,52204,51479,52199,51905,51462,51100,52337,51107,52066,53216"
63869,"52675,52294,51872,52199,52821,51905,51462,51469,51100,52337,53216"
63837,"52803,52204,51479,52199,51651,52059,51462,51100,52337,51107,53216"
63823,"52294,51872,52199,52430,53214,52808,51651,51469,52337,52066,53216"
63821,"51872,52199,53214,52343,52821,51469,52442,52337,51107,52066,53216"
63822,"51872,52199,52430,53214,51651,51885,51469,52442,52337,51107,52066"
63819,"52199,52430,53214,52343,53234,51469,25635,52337,51107,52066,53216"
63820,"52199,52430,52808,51651,53234,51469,25635,52337,51107,52066,53216"
63786,"52805,51462,53234,51469,53230,51100,52337,51226,51107,52066,53216"
63788,"52805,53214,52821,52059,51469,52442,25635,52337,51107,52066,53216"
63783,"52430,51462,53234,51469,53230,51100,52337,51226,51107,52066,53216"
63784,"52430,51462,53234,51469,53230,51218,51100,52337,51107,52066,53216"
63785,"52430,51462,53234,51469,53230,51218,51100,52337,51107,52066,53216"
63787,"52430,53214,52059,51469,53230,25635,52337,51226,51107,52066,53216"
63773,"53214,52821,51462,53234,51469,53230,52337,51226,51107,52066,53216"
63772,"52343,51462,53234,51469,53230,52337,51226,51107,52934,52066,53216"
63760,"52808,52821,52059,51232,51462,53234,52337,51226,51107,52066,53216"
63761,"52808,52821,52059,51232,51462,53234,52337,51226,51107,52066,53216"
63746,"51651,52821,52059,51462,53234,51469,52442,52337,51107,52066,53216"
63747,"51651,52821,52059,51232,51462,53234,51469,52337,51226,51107,52066"
63774,"51651,52821,52059,51462,53234,51469,53230,52337,51226,52066,53216"
63745,"52821,52059,51462,53234,51469,52442,52337,51226,51107,52066,53216"
63748,"52821,52059,51232,51462,53234,51469,52337,51226,51107,52066,53216"
63749,"52821,52059,51232,51462,53234,51469,52337,51226,51107,52066,53216"
63732,"51905,53130,51462,51487,51469,52442,51100,52337,51226,52066,53216"
63711,"53130,52922,51232,51462,51469,51100,52337,51226,51107,52934,53216"
63712,"52922,51232,51462,51649,51469,51100,52337,51226,51107,52934,53216"
63729,"52922,51232,51462,51469,51218,51100,52337,51226,51107,52066,53216"
63730,"52922,51232,51462,51469,51218,51100,52337,51226,51107,52066,53216"
63731,"52922,51462,51469,52442,51218,51100,52337,51226,51107,52066,53216"
63733,"52922,51232,51462,51469,51100,52337,51226,51107,52934,52066,53216"
63685,"51885,51462,52442,51100,52337,51226,51110,51107,52066,53216,52810"
63683,"51232,53234,51218,51100,52337,51110,51107,52066,51220,53216,52810"
63688,"51232,51462,51649,53234,51469,51218,52337,51226,51110,53216,52810"
63689,"51232,51462,53234,51469,51218,52337,51226,51107,52066,53216,52810"
63675,"51462,53234,51469,52442,51218,51100,52337,51110,51107,51220,53216"
63676,"51462,51649,53234,51469,52442,51218,51100,52337,51110,51107,53216"
63680,"51462,53234,52442,51218,51100,52337,51107,52066,51220,53216,52810"
63684,"51462,52442,51218,51100,52337,51226,51110,51107,52066,53216,52810"
63686,"51462,52442,51218,51100,52337,51226,51110,51107,52066,53216,52810"
63687,"51462,52442,51218,51100,52337,51226,51110,51107,52066,53216,52810"
63660,"51649,51487,53234,52442,51218,51100,52337,51110,52934,52066,53216"
63662,"51487,53234,51488,52442,51218,51100,52337,51110,52934,52066,53216"
63641,"53234,51469,52442,51218,51100,52337,51110,51107,52934,51220,53216"
63661,"53234,51469,51488,52442,51218,51100,52337,51110,52934,52066,53216"
63681,"53234,52442,51218,51100,52337,51110,51107,52066,51220,53216,52810"
63682,"53234,52442,51218,51100,52337,51110,51107,52066,51220,53216,52810"
63638,"51469,52442,51218,51100,52337,51110,51107,51220,53216,52810,52047"
63639,"51469,52442,51218,51100,52337,51110,51107,51220,53216,52810,52047"
63640,"51469,52442,51218,51100,52337,51110,51107,51220,53216,52810,52047"
63594,"51488,52442,51100,52337,51226,51110,51107,52934,53216,52810,52047"
63606,"51488,52442,52337,51226,51110,51107,52934,52066,53216,52810,52047"
63608,"51488,52442,52337,51110,51107,52934,52066,51220,53216,52810,52047"
63592,"52442,51100,52337,51226,51110,51107,52934,52066,53216,52810,52047"
63593,"52442,51218,52337,51226,51110,51107,52934,52066,53216,52810,52047"
63607,"52442,52337,51226,51110,51107,52934,52066,51220,53216,52810,52047"
63627,"52442,52337,51110,51107,52934,52066,51220,53216,52045,52810,52047"
63637,"52442,51218,51100,52337,51110,51107,52934,51220,53216,52810,52047"
63574,"53230,51218,51100,52337,51110,51107,52934,52671,53216,52810,52047"
63590,"53230,52337,51226,51110,51107,52934,52066,52671,53216,52810,52047"
63591,"53230,51100,52337,51226,51110,51107,52934,52066,53216,52810,52047"
63561,"25635,51107,52934,52066,52671,53216,52810,51657,52419,52047,52812"
63558,"51105,51107,52934,52066,53216,52810,52347,51657,52419,52047,52812"
63559,"51105,51107,52934,52066,53216,52810,52347,51657,52419,52047,52812"
63542,"52337,51226,51107,52066,53216,52810,52347,51657,52419,52047,51901"
63527,"52437,51226,51107,52066,51221,53216,52810,52347,51657,52047,51901"
63528,"52437,51226,51107,51221,52810,52347,51657,52419,52047,52812,51901"
63503,"51226,51110,51107,51220,53216,52810,52347,51657,52047,52812,51901"
63504,"51226,51110,51107,53216,52810,52347,51657,52419,52047,52812,51901"
63505,"51226,51110,51107,53216,52810,52347,51657,52419,52047,52812,51901"
63506,"51226,51110,51107,53216,52810,52347,51657,52419,52047,52812,51901"
63526,"51226,52066,52671,51221,53216,52810,51657,52419,52047,52812,51901"
63529,"51226,51107,52066,53216,52810,51211,52347,51657,52047,52812,51901"
63540,"51226,51107,52066,51221,53216,52810,52347,51657,52419,52047,51901"
63541,"51226,51107,52066,51221,53216,52810,52347,51657,52419,52047,51901"
63487,"51110,51107,52066,51220,53216,52045,52347,51657,52419,52047,52812"
63481,"51107,52934,52066,51220,52671,53216,52810,52347,51657,52047,51901"
63482,"51107,52066,51220,53216,52810,52347,51657,52419,52047,52812,51901"
63483,"51107,52066,51220,53216,52810,52347,51657,52419,52047,52812,51901"
63484,"51107,52066,52671,53216,52810,52347,51657,52419,52047,52812,51901"
63485,"51107,52066,52671,53216,52810,52347,51657,52419,52047,52812,51901"
63486,"51107,52066,51220,53216,52045,52810,52347,51657,52419,52812,51901"
63488,"51107,52066,51220,53216,52045,52347,51657,52419,52047,52812,51901"
63496,"51107,52066,52671,53216,52810,52347,51657,52419,52047,52812,51901"
63497,"51107,52066,52671,53216,52810,52347,51657,52419,52047,52812,51901"
63498,"51107,52066,52671,53216,52810,52347,51657,52419,52047,52812,51901"
63499,"51107,52066,53216,52045,52810,52347,51657,52419,52047,52812,51901"
63500,"51107,52066,52671,53216,52810,52347,51657,52419,52047,52812,51901"
63552,"51107,52066,52671,53216,52810,52347,51657,52419,52047,52812,51901"
63553,"51107,52066,52671,53216,52810,52347,51657,52419,52047,52812,51901"
63554,"51107,52066,52671,53216,52810,52347,51657,52419,52047,52812,51901"
63555,"51107,52066,52671,53216,52810,52347,51657,52419,52047,52812,51901"
63556,"51107,52066,52671,53216,52810,52347,51657,52419,52047,52812,51901"
63557,"51107,52934,52066,52671,53216,52810,52347,51657,52419,52047,52812"
63560,"51107,52934,52066,52671,53216,52810,52347,51657,52419,52047,52812"
63469,"52934,52066,52671,51241,53216,52810,51643,52347,51657,52047,52812"
63467,"52066,52671,51241,53216,52810,51643,52347,51657,52047,52812,51901"
63468,"52066,52671,51241,53216,52810,51643,52347,51657,52047,52812,51901"
63466,"51220,52671,53216,52045,52810,51643,52347,51657,52047,52812,51901"
63441,"51898,52671,53216,52045,52810,51657,52419,52047,51891,52812,51901"
63442,"51898,51241,53216,52045,52810,51657,52419,52047,51891,52812,51901"
63443,"51898,51241,53216,52045,52810,51657,52419,52047,51891,52812,51901"
63458,"51898,51241,53216,52810,52347,51657,52419,52047,51891,52812,51901"
63459,"51898,53216,52810,52347,51657,52419,52047,51876,51891,52812,51901"
63425,"52672,52671,51221,53216,52810,52419,52047,51876,51891,52812,51901"
63424,"52671,51221,52810,51657,52419,52047,51876,51891,52063,52812,51901"
63426,"52671,51221,52810,51657,52419,52047,51876,51891,52063,52812,51901"
63427,"52671,52045,52810,51657,52419,52047,51876,51891,52063,52812,51901"
63428,"52671,52045,52810,51657,52419,52047,51876,51891,52063,52812,51901"
63400,"51241,52810,52347,51657,52419,52047,51876,51891,52063,52812,51901"
63383,"53216,52810,51657,52419,52047,51876,51891,52063,52812,51901,52345"
63384,"53216,52810,51657,52419,52047,51876,51891,52063,52812,51901,52345"
63385,"53216,52045,52810,51657,52419,52047,51876,51891,52812,51901,52345"
63386,"53216,52045,52810,51657,52419,52047,51876,51891,52812,51901,52345"
