match,players
428752,"47623,9310,20431,21650,18675,11728,19296,9062,20387,10772,8608,267192,5779,272364,5941,7898,5560,6033,5939,8180,4578,7133"
428753,"47623,9310,20431,21650,18675,11728,19296,9062,20387,10772,8608,215155,307495,267192,272364,5941,7898,5560,6033,5939,8180,4578"
534225,"47623,9310,20431,10617,10582,18675,11728,19296,9062,20387,8608,46945,40618,46934,44932,46538,47492,44936,43906,47015,47270,45789"
380712,"18389,9310,20431,10617,10582,18675,11728,19296,20387,10772,8608,53116,6950,51431,51248,52917,51782,53191,52962,52969,51880,51469"
380713,"18389,9310,20431,10617,10582,18675,11728,19296,20387,10772,8608,53116,6950,51431,51248,52917,51782,53191,52962,52969,51880,51469"
345971,"18389,20431,10617,10582,18675,11728,19296,20387,10772,8608,12856,6943,272364,5941,7898,5560,6033,5939,5593,4578,6128,7133"
345972,"18389,20431,10617,10582,18675,11728,9062,20387,10772,8608,12856,6480,6943,5941,7898,6033,5939,8180,5593,4578,6128,7133"
345973,"18389,20431,10617,10582,18675,11728,9062,20387,10772,8608,14054,6943,5941,7898,5560,6033,4582,5939,8180,4578,6128,7133"
352664,"23911,20431,10617,18675,20123,18655,11728,19296,20387,10772,8608,53116,6950,51431,52917,51782,52962,52790,52055,52969,51880,51469"
361050,"20431,18675,18655,11728,19296,9062,20387,10772,8608,14054,12856,31107,236779,28081,28763,36084,35263,30102,29264,30750,28114,35320"
361051,"20431,10617,18675,18655,11728,19296,9062,20387,10772,8608,12856,31107,236779,28081,28763,36084,35263,30102,29264,30750,28114,35320"
390680,"20431,10617,18675,20123,11728,19296,20387,10772,8608,14054,12856,6950,51248,52917,51782,53191,52962,52790,52055,52969,51880,51469"
352663,"20431,8845,10617,10582,20123,11728,19296,20387,10772,8608,20187,6950,51248,52917,51782,53191,52962,52790,52055,52969,51880,51469"
345970,"20431,10617,10582,18675,18655,11728,19296,20387,10772,8608,12856,6943,272364,5941,7898,5560,6033,5939,5593,4578,6128,7133"
296910,"270253,8845,10617,18655,11728,19296,9062,20387,8608,22182,12856,45568,46538,47492,44936,43906,47270,46788,46208,46592,44111,45789"
300442,"8845,18655,11728,19296,9062,20387,10772,14054,20187,14236,22182,38699,38141,37265,37740,37737,38062,37700,38393,36294,38710,37000"
300443,"8845,10617,18655,11728,19296,9062,20387,10772,8608,20187,22182,37111,38699,37265,37740,37737,38062,37700,38393,36294,38710,37000"
300444,"8845,10617,18655,11728,19296,9062,20387,10772,8608,20187,22182,232364,44956,38699,38141,37265,37737,37700,38393,36294,38710,37000"
296900,"8845,10617,18655,11728,19296,9062,20387,10772,8608,20187,22182,38264,37095,232364,38699,37265,37698,37740,37737,38062,37700,38710"
296901,"8845,10617,18655,11728,19296,9062,20387,10772,8608,20187,22182,38264,37095,38699,37265,37698,38108,37740,37737,38062,37700,38710"
