match,players
63302,"33187,30912,33975,28107,36075,30028,35654,30116,30873,28794,35712"
63303,"33187,30912,33975,28107,36075,30028,35654,30116,30873,28794,35712"
63298,"34103,33975,26325,32283,28107,30028,35654,30116,30873,28794,35712"
63299,"34103,33975,26325,32283,28107,30028,35654,30116,30873,28794,35712"
63300,"34103,33975,26325,32283,28107,30028,35654,30116,30873,28794,35712"
63301,"34103,33975,32283,36064,28107,30028,35654,30116,30873,28794,35712"
63288,"34109,33975,32283,36064,28107,30028,35654,30116,28794,35712,27619"
63286,"36078,33975,26325,32283,26948,30028,35654,30116,28794,35712,27619"
63287,"33975,32283,28107,36075,30028,35654,30116,28813,28794,35712,27619"
63348,"33975,32283,26948,36075,30028,30116,28754,30873,28794,26225,35656"
63351,"33975,26325,26948,36075,30028,35654,30116,28754,30873,28794,26225"
63251,"32283,26948,28107,36075,30028,35654,30116,28813,28794,35712,27619"
63252,"32283,26948,36064,28107,36075,30028,30116,28813,28794,35712,27619"
63262,"32283,26948,36064,28107,36075,30028,35654,30116,28813,28794,35712"
63279,"32283,26948,28107,36075,30028,35654,30116,28813,28794,35712,27619"
63280,"32283,36064,28107,36075,30028,35654,30116,28813,28794,35712,27619"
63281,"32283,36064,28107,36075,30028,35654,30116,28813,28794,35712,27619"
63347,"32283,26948,28107,36075,30028,30116,28754,30873,28794,26225,35656"
63247,"26948,36064,28107,36075,30028,35654,30116,28813,28794,35712,27619"
63248,"26948,36064,28107,36075,30028,35654,30116,28813,28794,35712,27619"
63249,"26948,36064,28107,36075,30028,35654,30116,28813,28794,35712,27619"
63250,"26948,36064,28107,36075,30028,35654,30116,28813,28794,35712,27619"
63242,"36064,28107,36075,30028,35654,30116,28813,28794,35712,27619,35656"
63243,"36064,28107,36075,30028,35654,30116,28813,28794,35712,27619,35656"
63244,"36064,28107,36075,31795,30028,35654,30116,28813,28794,35712,27619"
63245,"36064,28107,36075,31795,30028,35654,30116,28813,28794,35712,27619"
63246,"36064,28107,36075,30028,35654,30116,28813,28794,26225,35712,27619"
63241,"28107,36075,30028,36072,35654,30116,28813,28794,35712,27619,35656"
63238,"36075,33152,30028,35654,28813,28754,28794,35712,27619,26875,35656"
63239,"36075,33152,30028,35654,28813,28794,26225,35712,27619,26875,35656"
63240,"36075,33152,30028,36072,35654,28813,28794,35712,27619,26875,35656"
63237,"33152,30028,35654,28813,28754,28794,26225,35712,27619,35656,27591"
63229,"32207,31795,30028,35654,30116,28813,28754,28794,35712,27619,35656"
63230,"32207,30028,35654,30116,28813,28754,28794,35712,27619,35656,27591"
63228,"31795,30028,35654,30116,28813,28754,28794,35712,27619,26875,35656"
63217,"30028,35654,30116,26226,28794,26225,35712,27619,26875,27591,32357"
63218,"30028,35654,30116,26226,28794,26225,35712,27619,26875,27591,32357"
63219,"30028,35654,30116,26226,28813,28794,26225,35712,27619,26875,27591"
63226,"30028,35654,30116,28813,28794,26225,35712,27619,26875,35656,27591"
63227,"30028,35654,30116,28813,28754,28794,35712,27619,26875,35656,27591"
63231,"30028,35654,30116,28813,28754,28794,26225,35712,27619,35656,27591"
63177,"36072,30116,26226,28813,28754,32231,28794,35712,26875,27591,32357"
63178,"36072,30116,26226,28813,28754,32231,28794,35712,26875,27591,32357"
63156,"35654,30116,26226,32231,30873,28794,26225,35712,35656,27591,32357"
63157,"35654,30116,26226,32231,30873,28794,26225,35712,26875,27591,32357"
63158,"35654,30116,26226,32231,30873,28794,26225,35712,26875,27591,32357"
63160,"35654,30116,26226,32231,30873,28794,26225,35712,26875,35656,27591"
63162,"35654,30116,28754,32231,30873,28794,26225,35712,26875,35656,27591"
63176,"35654,30116,32231,30873,28794,26225,35712,30938,26875,27591,32357"
63195,"35654,30116,32231,30873,28794,26225,35712,30938,26875,27591,32357"
63196,"35654,30116,32231,30873,28794,26225,35712,27619,26875,35656,27591"
63197,"35654,30116,28813,28794,26225,35712,30938,27619,26875,27591,32357"
63198,"35654,30116,28813,28794,26225,35712,30938,27619,26875,27591,32357"
63199,"35654,30116,28813,28754,28794,26225,35712,27619,26875,27591,32357"
63159,"30116,26226,28754,33958,30873,28794,26225,35712,26875,27591,32357"
63161,"30116,28754,32231,30873,28794,26225,35712,34085,26875,35656,27591"
63171,"30116,28754,32231,30873,28794,26225,35712,30938,26875,35656,27591"
63172,"30116,28813,28754,32231,28794,26225,35712,30938,26875,35656,27591"
63173,"30116,28813,28754,32231,28794,26225,35712,30938,26875,35656,27591"
63174,"30116,28813,28754,33958,32231,28794,26225,35712,26875,35656,27591"
63175,"30116,28754,33958,32231,30873,28794,35712,34085,26875,27591,32357"
63133,"28813,28754,33958,31778,30873,35712,26875,27591,32357,32222,28624"
63134,"28813,28754,30873,35712,34085,30938,26875,27591,32357,32222,28624"
63135,"28813,28754,32231,28794,35712,34085,26875,27591,32357,32222,28624"
63132,"33958,30019,31778,32231,35712,34085,26169,26875,35656,32357,28624"
63131,"30019,32231,28794,35712,34085,26169,35656,27591,32357,32222,28624"
63127,"31778,28794,35712,34085,30938,26169,26875,35933,35656,32357,28624"
63125,"32231,30873,28794,35712,34085,26169,26875,35933,35656,27591,28624"
63126,"32231,30873,28794,35712,34085,26169,26875,35933,27591,32357,28624"
63089,"32202,28794,35712,34085,26169,26875,35933,35656,27591,33850,28624"
63090,"32202,28794,35712,34085,26169,26875,35933,27591,32357,28624,28118"
63067,"28794,30135,34085,30938,26169,26875,35933,35656,32357,33850,28118"
63068,"28794,30135,35712,34085,30938,26169,26875,35933,35656,33850,28118"
63069,"28794,30135,35712,34085,30938,26169,26875,35933,35656,33850,29663"
63070,"28794,30135,35712,34085,26169,26875,35933,35656,32357,33850,29663"
63076,"28794,35712,34085,30938,26169,26875,35933,35656,27591,33850,28624"
63077,"28794,35712,34085,30938,26169,26875,35933,35656,27591,33850,28624"
63078,"28794,35712,34085,30938,26169,26875,35933,35656,27591,33850,28624"
63091,"28794,35712,34085,27619,26875,35933,27591,32357,32222,28624,28118"
63092,"28794,35712,34085,27619,26169,26875,35933,27591,32357,32222,28624"
63093,"28794,35712,34085,26169,26875,35933,35656,27591,32222,28624,28118"
63066,"30135,29852,34085,26169,26875,35933,35656,32357,33850,28118,29663"
63055,"26225,35712,34085,30938,27619,26875,35933,35656,32357,32222,28624"
63052,"35712,34085,28772,30938,28864,26875,35933,35656,32357,32222,28624"
63053,"35712,34085,33182,30938,28864,26875,35933,35656,32357,32222,28624"
63054,"35712,34085,33182,30938,28864,26875,35933,35656,32357,32222,28624"
63047,"34085,28772,33182,26169,26875,35933,35656,29533,32357,32222,29663"
63046,"33182,30938,27619,26169,26875,35933,35656,32357,32222,28624,34174"
63045,"32149,30938,27619,26169,26875,35933,29260,32357,32222,28624,34174"
63051,"30938,26169,26875,35933,35656,32357,32222,33850,28624,34174,26962"
63010,"30154,26169,35933,34215,27591,32357,33850,28624,34174,26962,31760"
63012,"30154,26169,26875,35933,32357,32222,28624,34174,29663,26962,31760"
63013,"30154,26169,26875,35933,32357,32222,28624,34174,29663,26962,31760"
63020,"30154,26169,26875,35933,32357,32222,28624,34174,29663,26962,31760"
63011,"26169,35933,34215,27591,32357,32222,33850,28624,34174,28045,26962"
63019,"26169,26875,35933,32357,32222,28624,34174,29663,28045,26962,31760"
63021,"26169,26875,35933,34215,32357,32222,28624,34174,29663,26962,31760"
63022,"26169,26875,35933,34215,32357,32222,28624,34174,29663,26962,31760"
63004,"33882,28864,26875,35933,29260,27591,32357,32222,28624,34174,26962"
62997,"26875,34215,35656,29260,27591,32222,34174,30178,26817,29663,26962"
62998,"26875,35933,34215,29260,27591,32357,32222,33850,28624,34174,26962"
63005,"26875,35933,34215,27591,32357,32222,33850,28624,34174,30178,26962"
63006,"26875,35933,34215,35656,29260,27591,32357,32222,28624,30178,26962"
62996,"35933,35656,27591,32222,33850,30178,28118,26817,29663,26962,31760"
62968,"34215,35656,29260,27591,32222,33850,28624,29663,28045,26962,31760"
62965,"35656,29260,32222,33850,28624,34174,28118,29663,26962,31760,30936"
62966,"35656,29260,32222,28624,28878,30178,28118,29663,28045,26962,31760"
62967,"35656,29260,27591,32222,33850,28624,28118,29663,28045,26962,31760"
62952,"29533,29260,32222,33850,28118,29663,33092,26962,31760,30132,30936"
62953,"29533,29260,27591,32222,33850,34174,28118,29663,26962,31760,30936"
62954,"29533,29260,27591,32222,33850,34174,28118,29663,26962,31760,30936"
62942,"29260,27591,32222,33850,30178,28118,29663,28045,26962,31760,30132"
62943,"29260,27591,32222,33850,28878,30178,28118,29663,26962,31760,30936"
62940,"33028,27591,32222,33850,30178,28118,29663,26962,31760,30974,30936"
62941,"27591,32222,33850,34174,30178,28118,29663,28045,26962,31760,30936"
62905,"32357,32222,28624,28118,29663,28045,26962,31760,27667,30936,35577"
62912,"32357,28624,34174,28118,29663,28045,26962,31760,27667,30936,35577"
62903,"32222,28624,28118,29663,28045,26962,27667,30132,30936,28880,35577"
62904,"32222,28624,28118,29663,28045,33092,26962,30974,27667,30936,35577"
62913,"32222,33850,28624,34174,28118,29663,28045,26962,31760,30936,35577"
62914,"32222,33850,34174,30178,28118,29663,26962,31760,30974,30936,35577"
62915,"32222,34174,30178,28118,29663,33092,26962,31760,30974,30936,35577"
62939,"32222,33850,30178,28118,29663,33092,26962,31760,30974,30132,30936"
62902,"33850,28624,28118,29663,33092,26962,27667,30132,30936,28880,35577"
62911,"33850,28624,34174,28118,28045,26962,31760,30974,27667,30936,35577"
62887,"30173,34174,31004,30178,29663,28045,26962,31760,27667,30936,35577"
62901,"30173,31004,30178,28118,29663,28045,33092,26962,27667,30132,30936"
62886,"28878,31004,30178,29663,28045,34814,26962,27667,28755,30936,35577"
62883,"34174,26817,28045,26962,31760,27667,30936,28880,33186,29721,35577"
62871,"34090,31004,30178,28045,30066,26962,31760,27667,32236,33062,33186"
62870,"30178,28118,26817,30066,28861,26962,31760,27667,33062,33186,35577"
62872,"30178,29663,28045,30066,26962,31760,27667,32236,33062,28855,33186"
62868,"31045,26817,28045,34814,26962,31760,27667,33062,33186,29721,35577"
62884,"31045,26817,29663,28045,26962,31760,27667,35308,30936,28880,35577"
62863,"26817,28045,34814,26962,31760,27667,28755,28880,33186,29721,35577"
62864,"26817,28045,34814,26962,31760,27667,35308,28814,28755,28880,33186"
62869,"26817,34814,30066,26962,31760,27667,32236,35308,33062,33186,35577"
62885,"26817,29663,28045,34814,26962,31760,27667,35308,30936,28880,35577"
62862,"26268,28045,34814,26962,31760,35308,28814,28755,28880,33186,35577"
62861,"29663,28045,34814,27667,30132,28814,30936,28880,33186,29721,35577"
62849,"28045,26962,27667,35308,28755,30936,28880,33186,35577,26179,30939"
62860,"28045,34814,26962,31760,27667,28755,30936,28880,33186,29721,35577"
62848,"33895,34814,26962,27667,30132,33062,28880,33186,29721,35577,30939"
62847,"34814,30066,27667,35308,28814,30936,28880,33186,28821,35577,32309"
62846,"33092,29268,26962,27667,35308,33062,30936,28880,33186,28821,35577"
62845,"29268,28861,26962,31760,27667,35308,33062,30936,28880,33186,35577"
62805,"32220,34154,27667,28814,33062,30936,28880,33186,35577,32309,30939"
62804,"34154,31760,30974,27667,30132,26897,35308,33062,30936,28880,35577"
62803,"32284,30974,27667,30132,35308,33062,30936,28880,35577,32309,30939"
62806,"27667,30132,32236,35308,33062,30936,28880,33186,35577,32309,30939"
62819,"27667,30132,26897,35308,33062,30936,28880,33186,28821,35577,30939"
62802,"34189,30132,35308,33062,30936,28880,33186,28821,35577,32309,30939"
62817,"30132,32236,35308,33062,30936,28880,33186,28821,35577,26179,30939"
62786,"32236,26897,35308,32371,33062,30936,28880,33186,35577,32309,30939,41030"
62818,"32236,35308,28814,33062,30936,28880,33186,35577,32309,26179,30939"
62782,"35308,32371,33062,30936,28880,30950,33186,28821,35577,32309,30939,41030"
62783,"35308,32371,28751,33062,30936,28880,28855,33186,28821,35577,30939,41030"
62784,"35308,32371,28751,33062,30936,28880,28855,33186,28821,35577,30939,41030"
62785,"35308,32371,28751,33062,30936,28880,33186,28821,35577,32309,30939,41030"
62753,"28814,30908,26269,33062,30936,28880,33186,35577,32309,30939,29290"
62755,"28814,28751,34007,26269,33062,30936,28880,33186,35577,30939,29290"
62751,"28751,34007,26269,33062,28755,28880,29721,35577,32309,30939,29290"
62754,"28751,26269,33062,30936,28880,33186,29721,35577,32309,30939,29290"
62745,"34007,33062,28755,30936,33186,28821,35577,34741,32309,38997,30939,41030,26223"
62744,"30908,26269,33062,28880,28095,28855,35577,32309,38997,30939,41030,29290,26223"
62743,"33027,27988,26269,28880,28821,35577,38997,26179,31021,30939,41030,29290,26223"
62752,"26269,33062,28755,30936,28880,33186,29721,35577,32309,30939,29290"
62742,"31830,28756,28755,30936,33186,29721,28821,35577,38997,30117,41030,40329,26223"
62737,"33062,28755,30936,30950,28855,33186,28821,35577,32309,33999,29290"
62738,"33062,30936,30950,33186,28821,35577,32309,26179,33999,30939,29290"
62739,"33062,30936,28095,33186,28821,35577,34741,32309,26179,30939,29290"
62740,"33062,30936,28095,33186,28821,35577,34741,32309,26179,30939,29290"
62741,"33062,30936,33186,28821,35577,34741,38997,26179,30939,41030,29290,40329,26223"
62727,"30936,28880,28095,28855,33186,35577,34741,32309,30939,29290,26223"
62728,"30936,33186,29721,28821,35577,32309,26179,33999,30939,29290,31813"
62729,"28095,28855,33186,28821,35577,34741,32309,30939,29290,31061,26223"
62726,"30950,28855,33186,35577,26179,34081,33859,33999,30939,29290,26223"
62725,"33186,29721,27659,35577,32309,26179,33999,31021,30939,29290,30996"
62694,"26851,28821,29529,34741,32309,26179,31021,30939,29290,31061,26223"
62693,"33164,27659,28821,34741,32309,26179,31021,30939,29290,31061,26223"
62692,"28821,26849,29529,34741,26179,33859,31021,30939,29290,31061,26223"
62691,"35577,29529,33088,34741,32309,26179,33999,31021,30939,29290,26223"
62690,"35313,29529,33088,34741,32309,26179,33859,31021,30939,29290,26223"
62679,"33088,34741,32309,33091,30117,26179,33859,30939,29290,40329,26223"
62680,"33088,34741,32309,30117,26179,33859,30939,29290,40329,31813,26223"
62678,"34741,33009,32309,33091,26179,33859,30939,29290,40329,31813,26223"
62677,"32309,38997,30117,29543,26179,33859,30939,29290,40329,31813,26223"
62676,"33091,30117,29543,26179,34081,33859,30939,29290,40329,31813,26223"
62663,"34081,33859,32224,31021,30939,41030,29290,29297,31061,30996,26223"
62664,"34081,32224,31021,30939,41030,29290,29297,31813,31061,30996,26223"
62662,"33999,32224,31021,30939,41030,29290,40329,29297,31813,30996,26223"
62640,"26860,33059,35930,31061,28092,30996,35940,31791,31811,29654,26228"
62639,"33059,30970,35930,31813,31061,30996,35940,31791,31811,29654,26228"
62638,"35930,29297,31813,31061,30996,35940,32157,31791,31811,29654,26228"
62618,"32278,31813,31061,28092,30996,26223,35940,31816,31811,31939,26228"
62617,"31813,31061,28850,28092,30996,26223,35940,31791,31811,31939,26228"
62616,"33068,30996,29674,29667,26223,35940,31791,31811,31806,27665,26228"
62605,"35940,32157,31791,31816,31811,31806,31939,30743,29654,27665,26228"
